Age,Gender,Education,Job_Role,Department,Experience,Salary
50.0,Female,High School,Intern,IT,27.0,69908
41.0,Male,Bachelor's,Director,HR,18.0,119272
31.0,Female,Master's,Engineer,Marketing,5.0,85959
32.0,Female,Master's,Intern,Finance,10.0,63913
40.0,Male,Bachelor's,Engineer,HR,,81341
32.0,Female,Master's,Intern,Finance,8.0,58263
26.0,Male,Master's,Intern,Marketing,4.0,49879
26.0,Female,Master's,Director,Operations,4.0,99309
,Female,PhD,Manager,IT,15.0,106491
26.0,Female,Bachelor's,Analyst,Marketing,,60765
43.0,Female,Master's,Engineer,HR,19.0,96135
50.0,Male,Bachelor's,Engineer,Operations,28.0,112019
36.0,Female,Master's,Director,Finance,12.0,111363
39.0,Male,Master's,Director,Operations,16.0,115599
32.0,Male,Master's,Intern,Operations,8.0,54651
48.0,Female,Master's,Analyst,HR,24.0,90703
34.0,Male,Bachelor's,Director,IT,12.0,105087
,Female,Bachelor's,Intern,Operations,15.0,60221
41.0,Male,PhD,Director,Operations,19.0,134508
32.0,Female,PhD,Analyst,IT,9.0,75634
34.0,Male,High School,Analyst,IT,9.0,56658
,Male,Bachelor's,Analyst,Finance,19.0,84557
49.0,Female,High School,Manager,Finance,27.0,113407
41.0,Female,Master's,Manager,IT,15.0,100860
46.0,Male,Master's,Intern,Marketing,22.0,77280
43.0,Male,Bachelor's,Engineer,IT,19.0,87390
24.0,Male,Bachelor's,Engineer,Finance,0.0,57684
34.0,Male,Master's,Manager,HR,10.0,100354
38.0,Male,Master's,Director,HR,12.0,106380
46.0,Male,Bachelor's,Intern,Operations,24.0,84805
42.0,Female,Bachelor's,Director,HR,17.0,112666
28.0,Female,Bachelor's,Engineer,Finance,4.0,67105
28.0,Female,Bachelor's,Manager,HR,3.0,88564
46.0,Male,Bachelor's,Intern,Marketing,,65935
28.0,Male,Master's,Engineer,IT,5.0,73617
38.0,Female,Master's,Analyst,IT,14.0,72740
44.0,Female,Master's,Analyst,Finance,22.0,90880
27.0,Female,Master's,Analyst,Operations,1.0,56302
27.0,Female,Bachelor's,Manager,IT,3.0,71991
36.0,Female,Bachelor's,Analyst,HR,13.0,63580
26.0,Female,High School,Analyst,Marketing,3.0,48156
52.0,Female,Bachelor's,Engineer,Operations,,105667
54.0,Female,Master's,Manager,Operations,28.0,117098
41.0,Male,PhD,Engineer,Operations,17.0,102532
47.0,Female,High School,Manager,IT,25.0,101432
44.0,Female,Bachelor's,Analyst,Operations,19.0,75223
41.0,Female,Master's,Analyst,Finance,15.0,88551
33.0,Male,Bachelor's,Engineer,HR,8.0,73735
29.0,Female,Bachelor's,Engineer,Marketing,7.0,73336
33.0,Male,Master's,Engineer,HR,10.0,88414
,Male,Master's,Analyst,Finance,13.0,77910
40.0,Male,Bachelor's,Intern,Finance,16.0,61902
34.0,Male,Bachelor's,Manager,HR,12.0,96129
31.0,Male,Master's,Analyst,IT,7.0,65604
37.0,Female,Bachelor's,Analyst,Finance,13.0,67243
35.0,Female,High School,Intern,Operations,10.0,40023
30.0,Male,Master's,Manager,Marketing,8.0,101065
32.0,Male,High School,Engineer,Marketing,7.0,67277
37.0,Male,Master's,Manager,Finance,13.0,102664
40.0,Male,Bachelor's,Director,Operations,14.0,114788
51.0,Male,PhD,Director,HR,25.0,133376
25.0,Female,Bachelor's,Engineer,Marketing,0.0,61583
46.0,Male,Bachelor's,Engineer,Operations,23.0,89072
34.0,Male,High School,Analyst,Operations,11.0,51462
26.0,Male,Bachelor's,Intern,IT,4.0,49633
50.0,Female,Master's,Manager,Finance,24.0,126449
39.0,Female,PhD,Analyst,Operations,13.0,83418
49.0,Female,Bachelor's,Intern,HR,24.0,71958
45.0,Male,Bachelor's,Intern,Marketing,21.0,67293
37.0,Male,Master's,Intern,IT,15.0,76936
43.0,Female,Master's,Intern,HR,18.0,70078
50.0,Female,Bachelor's,Intern,Marketing,27.0,86830
39.0,Female,Bachelor's,Analyst,Finance,15.0,72733
28.0,Male,Bachelor's,Director,HR,6.0,92574
26.0,Male,Master's,Director,Marketing,2.0,98340
45.0,Female,High School,Analyst,IT,,84450
32.0,Female,Master's,Analyst,Marketing,7.0,69317
45.0,Male,Bachelor's,Intern,Operations,20.0,67023
,Female,Master's,Engineer,IT,20.0,102668
38.0,Male,High School,Intern,HR,13.0,48342
45.0,Female,Bachelor's,Analyst,Finance,19.0,72863
27.0,Male,Bachelor's,Analyst,IT,2.0,52632
49.0,Male,Master's,Engineer,IT,27.0,114850
46.0,Female,High School,Analyst,IT,23.0,78697
,Male,Bachelor's,Manager,Marketing,10.0,82561
44.0,Male,Bachelor's,Manager,Operations,21.0,109488
36.0,Female,Bachelor's,Analyst,Finance,13.0,72049
47.0,Male,Master's,Analyst,Finance,21.0,90123
,Female,Master's,Engineer,Operations,,76915
25.0,Male,Master's,Analyst,Marketing,3.0,67085
44.0,Female,Bachelor's,Director,Marketing,20.0,120413
51.0,Male,Master's,Engineer,Operations,26.0,100243
50.0,Male,Bachelor's,Analyst,Operations,25.0,90707
,Female,High School,Engineer,HR,4.0,58535
40.0,Female,High School,Analyst,Marketing,18.0,70681
33.0,Male,Bachelor's,Analyst,IT,9.0,58820
45.0,Female,Master's,Analyst,Finance,20.0,92592
43.0,Female,Master's,Intern,Marketing,20.0,81340
23.0,Male,Master's,Intern,Operations,1.0,47012
44.0,Female,Bachelor's,Director,IT,20.0,107521
25.0,Male,Bachelor's,Engineer,HR,2.0,67669
37.0,Female,High School,Engineer,HR,14.0,76011
40.0,Male,Bachelor's,Engineer,IT,18.0,79414
42.0,Female,Bachelor's,Manager,IT,20.0,103983
46.0,Male,High School,Intern,Operations,24.0,70078
51.0,Male,Bachelor's,Analyst,Operations,29.0,82299
25.0,Female,Bachelor's,Analyst,Finance,1.0,51801
,Female,Master's,Manager,Finance,24.0,119117
24.0,Male,PhD,Director,HR,2.0,106153
50.0,Female,PhD,Director,IT,28.0,142838
35.0,Male,Master's,Manager,HR,11.0,99256
47.0,Male,Bachelor's,Intern,Operations,22.0,69943
50.0,Female,Master's,Engineer,Marketing,27.0,109133
39.0,Female,Master's,Intern,Operations,13.0,67869
39.0,Female,High School,Intern,Marketing,16.0,66793
39.0,Male,Bachelor's,Director,IT,15.0,108251
38.0,Female,Master's,Engineer,IT,16.0,90555
47.0,Female,Bachelor's,Analyst,IT,23.0,83855
33.0,Female,Bachelor's,Engineer,Finance,8.0,73555
28.0,Male,Bachelor's,Engineer,Finance,2.0,61693
46.0,Female,Bachelor's,Intern,Marketing,21.0,66175
35.0,Female,Bachelor's,Analyst,HR,13.0,65249
26.0,Male,Bachelor's,Engineer,HR,2.0,62159
29.0,Female,High School,Director,Marketing,5.0,85867
,Male,High School,Analyst,Finance,22.0,74537
42.0,Female,Master's,Engineer,Operations,,105682
,Male,Bachelor's,Engineer,Marketing,18.0,78766
48.0,Male,Bachelor's,Manager,HR,,107628
34.0,Male,Bachelor's,Analyst,Marketing,,65128
26.0,Female,PhD,Intern,Marketing,4.0,53933
25.0,Female,Bachelor's,Engineer,IT,0.0,57882
33.0,Male,Bachelor's,Intern,Finance,11.0,45358
40.0,Female,Master's,Engineer,IT,14.0,90205
50.0,Female,Master's,Engineer,Finance,24.0,106011
43.0,Female,Bachelor's,Analyst,Marketing,18.0,69984
24.0,Male,Master's,Analyst,Finance,,59195
28.0,Female,Bachelor's,Engineer,HR,2.0,65382
30.0,Male,Bachelor's,Analyst,IT,6.0,54385
51.0,Male,High School,Engineer,Marketing,27.0,94959
33.0,Female,High School,Manager,HR,10.0,81257
53.0,Female,Master's,Engineer,Finance,27.0,109540
31.0,Male,Bachelor's,Analyst,Finance,9.0,67420
30.0,Female,Bachelor's,Director,HR,7.0,101726
23.0,Female,Master's,Intern,Finance,1.0,52951
37.0,Male,Master's,Analyst,IT,13.0,73182
35.0,Female,Bachelor's,Analyst,Operations,12.0,67055
32.0,Male,Master's,Intern,Finance,6.0,45130
50.0,Male,High School,Analyst,Marketing,,84424
46.0,Female,Master's,Intern,Finance,20.0,80242
30.0,Male,Master's,Analyst,Marketing,8.0,75551
32.0,Female,PhD,Intern,Finance,6.0,72300
23.0,Female,High School,Engineer,Finance,0.0,59332
22.0,Female,High School,Intern,Marketing,0.0,32682
28.0,Male,Bachelor's,Engineer,IT,5.0,69999
46.0,Male,Bachelor's,Manager,Operations,24.0,123000
23.0,Male,Bachelor's,Analyst,Operations,0.0,51316
39.0,Female,PhD,Analyst,IT,15.0,100552
25.0,Female,Bachelor's,Director,Finance,2.0,85591
36.0,Male,Bachelor's,Engineer,Operations,12.0,78442
,Female,Master's,Intern,IT,20.0,79799
29.0,Female,Bachelor's,Engineer,IT,3.0,51474
38.0,Male,Master's,Intern,Operations,16.0,68802
35.0,Male,High School,Engineer,Marketing,9.0,73489
27.0,Male,Bachelor's,Intern,HR,3.0,40596
43.0,Female,High School,Intern,Marketing,19.0,58497
50.0,Female,High School,Engineer,Finance,26.0,85104
34.0,Female,PhD,Intern,Marketing,11.0,68462
51.0,Male,High School,Director,HR,25.0,111385
36.0,Male,Bachelor's,Analyst,HR,12.0,71763
28.0,Male,Bachelor's,Manager,IT,3.0,82539
39.0,Male,Bachelor's,Analyst,Finance,15.0,68522
44.0,Female,Master's,Director,IT,18.0,116264
30.0,Male,High School,Analyst,Marketing,6.0,58805
24.0,Female,Master's,Analyst,Marketing,0.0,51407
37.0,Male,PhD,Engineer,Operations,15.0,104404
25.0,Female,Bachelor's,Manager,IT,1.0,75694
26.0,Male,PhD,Intern,IT,0.0,59572
35.0,Female,High School,Intern,IT,13.0,50508
41.0,Female,Bachelor's,Engineer,IT,19.0,87852
28.0,Male,Bachelor's,Analyst,HR,4.0,50176
50.0,Female,Master's,Manager,Operations,26.0,115301
39.0,Male,PhD,Manager,Finance,14.0,104692
35.0,Female,Bachelor's,Engineer,Finance,9.0,74933
46.0,Male,Master's,Engineer,Finance,,104057
24.0,Male,Bachelor's,Engineer,HR,1.0,58914
33.0,Male,Bachelor's,Engineer,Operations,10.0,71825
41.0,Female,Bachelor's,Director,Operations,15.0,109396
42.0,Female,PhD,Engineer,HR,18.0,111953
25.0,Male,Master's,Intern,IT,3.0,54362
34.0,Female,Bachelor's,Engineer,Marketing,9.0,75042
,Male,High School,Analyst,IT,21.0,68363
43.0,Female,Bachelor's,Intern,Finance,21.0,69741
37.0,Male,Bachelor's,Manager,IT,11.0,94923
25.0,Male,Bachelor's,Analyst,HR,1.0,54419
26.0,Male,Master's,Manager,Finance,1.0,84790
31.0,Male,Bachelor's,Engineer,Marketing,8.0,79548
33.0,Male,Bachelor's,Director,Finance,,109986
25.0,Female,High School,Engineer,IT,1.0,59679
42.0,Female,Master's,Manager,Operations,17.0,97491
39.0,Female,Master's,Analyst,Operations,15.0,85333
44.0,Female,High School,Engineer,Operations,18.0,80263
36.0,Male,Master's,Intern,Finance,14.0,67670
50.0,Male,Bachelor's,Director,Operations,24.0,120730
55.0,Male,High School,Analyst,HR,29.0,82104
38.0,Female,Bachelor's,Engineer,Marketing,15.0,72641
31.0,Male,Bachelor's,Engineer,Operations,5.0,70990
51.0,Female,Bachelor's,Manager,HR,26.0,106479
36.0,Female,PhD,Director,HR,14.0,125604
34.0,Female,Master's,Manager,Finance,11.0,96520
45.0,Male,Master's,Engineer,Finance,21.0,107107
37.0,Female,Bachelor's,Director,Marketing,11.0,111211
33.0,Female,Bachelor's,Engineer,Marketing,9.0,74859
43.0,Female,Master's,Analyst,IT,20.0,85413
,Female,Bachelor's,Manager,Marketing,14.0,91366
47.0,Female,High School,Intern,Finance,22.0,65248
,Male,Bachelor's,Director,HR,26.0,122104
25.0,Female,Master's,Manager,IT,3.0,86372
31.0,Female,Bachelor's,Manager,Marketing,9.0,82847
47.0,Female,High School,Intern,HR,25.0,67758
40.0,Male,Master's,Engineer,Finance,18.0,105320
45.0,Female,Bachelor's,Engineer,Operations,22.0,91312
36.0,Male,Bachelor's,Intern,IT,13.0,57573
32.0,Female,Bachelor's,Intern,HR,9.0,53955
42.0,Male,Bachelor's,Engineer,Finance,16.0,92677
44.0,Male,Master's,Engineer,Finance,21.0,107266
51.0,Male,Bachelor's,Engineer,IT,28.0,107634
49.0,Female,Bachelor's,Analyst,IT,26.0,91040
,Female,Master's,Intern,Marketing,26.0,99346
35.0,Female,Master's,Engineer,Marketing,10.0,88540
,Female,Master's,Intern,IT,17.0,72943
26.0,Male,Bachelor's,Analyst,IT,1.0,57524
35.0,Female,Bachelor's,Engineer,HR,10.0,79894
32.0,Female,PhD,Analyst,Marketing,7.0,89217
40.0,Male,Master's,Director,Finance,18.0,118198
50.0,Male,High School,Manager,Marketing,24.0,101760
39.0,Male,High School,Manager,Marketing,15.0,81825
29.0,Male,Bachelor's,Analyst,IT,3.0,53947
35.0,Female,PhD,Analyst,IT,13.0,79617
46.0,Female,Bachelor's,Analyst,Marketing,21.0,82107
40.0,Male,Bachelor's,Engineer,Operations,,82530
36.0,Male,High School,Manager,Operations,10.0,84945
48.0,Female,Master's,Manager,Marketing,25.0,117037
51.0,Male,Master's,Manager,Operations,25.0,123057
24.0,Male,Bachelor's,Engineer,Marketing,2.0,63946
27.0,Male,Master's,Engineer,IT,3.0,80456
43.0,Female,PhD,Analyst,IT,20.0,95537
36.0,Female,Bachelor's,Analyst,IT,12.0,65827
40.0,Female,Bachelor's,Director,Finance,16.0,100901
55.0,Male,Bachelor's,Manager,IT,29.0,110754
44.0,Female,Master's,Analyst,IT,19.0,90235
46.0,Male,Bachelor's,Analyst,Marketing,20.0,73579
42.0,Female,Master's,Intern,Operations,19.0,79278
31.0,Male,Master's,Manager,Operations,9.0,93325
51.0,Male,Bachelor's,Manager,IT,25.0,111428
47.0,Female,PhD,Engineer,IT,22.0,113814
48.0,Female,Bachelor's,Engineer,IT,23.0,101877
37.0,Male,Bachelor's,Intern,Marketing,11.0,47204
30.0,Male,Master's,Director,Marketing,7.0,97597
27.0,Male,Master's,Engineer,Marketing,2.0,71689
53.0,Male,Bachelor's,Director,Operations,28.0,133980
43.0,Male,Master's,Director,Finance,20.0,124096
32.0,Female,PhD,Engineer,Operations,9.0,97297
46.0,Male,Bachelor's,Engineer,Marketing,23.0,88238
29.0,Female,PhD,Analyst,HR,6.0,72184
55.0,Female,High School,Analyst,Finance,29.0,85872
50.0,Female,Bachelor's,Manager,IT,24.0,104634
52.0,Female,Bachelor's,Engineer,Operations,28.0,98243
33.0,Male,Master's,Director,Finance,9.0,103484
30.0,Female,Master's,Intern,HR,6.0,53081
42.0,Female,Bachelor's,Analyst,Finance,17.0,69809
42.0,Female,Bachelor's,Engineer,Operations,19.0,96588
53.0,Male,Master's,Director,Marketing,27.0,135509
39.0,Female,High School,Director,IT,13.0,99071
34.0,Female,Master's,Director,Marketing,11.0,111916
31.0,Female,Master's,Engineer,Marketing,7.0,88389
49.0,Male,Bachelor's,Engineer,Operations,24.0,108100
32.0,Male,PhD,Manager,Marketing,6.0,97612
26.0,Male,Bachelor's,Intern,Marketing,4.0,46658
25.0,Female,PhD,Engineer,Operations,0.0,76510
,Male,Master's,Intern,Operations,14.0,71425
32.0,Male,Master's,Engineer,HR,8.0,89075
34.0,Male,Bachelor's,Intern,Marketing,11.0,54470
43.0,Female,Master's,Manager,Finance,21.0,118231
41.0,Male,Bachelor's,Engineer,IT,17.0,85868
33.0,Female,Bachelor's,Manager,IT,10.0,94801
31.0,Female,High School,Engineer,Operations,9.0,63048
35.0,Female,Bachelor's,Engineer,Operations,9.0,70131
39.0,Female,Bachelor's,Analyst,HR,17.0,78508
49.0,Male,Master's,Analyst,Marketing,25.0,101212
22.0,Male,Master's,Engineer,Operations,0.0,73254
49.0,Female,High School,Director,Operations,27.0,123793
41.0,Female,Master's,Manager,IT,19.0,106244
51.0,Female,Bachelor's,Analyst,Marketing,25.0,87157
33.0,Female,Master's,Intern,HR,10.0,53114
50.0,Male,Master's,Manager,Operations,28.0,118031
26.0,Male,Bachelor's,Intern,Operations,1.0,46775
49.0,Female,Master's,Manager,Operations,25.0,117656
35.0,Male,Bachelor's,Analyst,IT,10.0,74287
47.0,Male,Bachelor's,Engineer,Operations,24.0,98834
25.0,Male,Master's,Manager,Operations,1.0,82396
49.0,Male,Bachelor's,Analyst,IT,26.0,87753
32.0,Female,Bachelor's,Analyst,Operations,8.0,67012
25.0,Male,Bachelor's,Analyst,Marketing,0.0,49406
54.0,Female,Master's,Engineer,Marketing,29.0,113709
48.0,Male,Bachelor's,Engineer,IT,22.0,96558
28.0,Male,Bachelor's,Engineer,Marketing,5.0,62783
46.0,Female,Master's,Analyst,HR,21.0,89989
25.0,Male,Master's,Manager,Operations,,83251
36.0,Female,High School,Manager,HR,14.0,89282
22.0,Male,Bachelor's,Engineer,Marketing,0.0,66963
47.0,Female,High School,Analyst,IT,25.0,78319
49.0,Male,Bachelor's,Analyst,IT,23.0,87032
48.0,Female,Bachelor's,Engineer,HR,23.0,89722
40.0,Male,Master's,Analyst,Marketing,17.0,93474
26.0,Female,Master's,Engineer,Operations,3.0,82205
54.0,Male,Master's,Manager,Marketing,28.0,122333
36.0,Female,Bachelor's,Engineer,Marketing,12.0,80537
28.0,Female,Master's,Analyst,IT,3.0,51620
39.0,Male,Bachelor's,Engineer,Finance,14.0,86353
25.0,Female,PhD,Manager,Operations,1.0,87830
50.0,Female,Master's,Intern,Operations,26.0,76864
33.0,Male,High School,Director,IT,8.0,91724
36.0,Male,Master's,Manager,Marketing,11.0,93958
35.0,Male,Bachelor's,Engineer,IT,13.0,76351
42.0,Female,Master's,Engineer,Marketing,19.0,102393
25.0,Female,High School,Intern,Finance,3.0,42659
36.0,Male,Bachelor's,Analyst,Finance,14.0,72396
26.0,Female,Master's,Intern,HR,3.0,56790
30.0,Male,Bachelor's,Manager,Marketing,4.0,78302
35.0,Female,Master's,Manager,IT,9.0,98463
37.0,Male,Bachelor's,Analyst,IT,11.0,67715
37.0,Female,Master's,Manager,IT,11.0,100779
31.0,Male,Master's,Engineer,HR,7.0,75783
25.0,Male,Bachelor's,Analyst,Operations,3.0,42352
26.0,Male,Bachelor's,Engineer,IT,,71995
50.0,Female,Bachelor's,Intern,Finance,26.0,75736
23.0,Female,High School,Engineer,IT,0.0,44675
43.0,Female,Bachelor's,Engineer,IT,17.0,87431
44.0,Male,Master's,Analyst,IT,19.0,88373
50.0,Female,PhD,Manager,Operations,24.0,126250
35.0,Female,Master's,Manager,IT,13.0,102819
40.0,Male,Master's,Manager,Operations,16.0,106492
27.0,Male,Master's,Engineer,Operations,5.0,75889
29.0,Male,Master's,Engineer,HR,5.0,78381
33.0,Male,Bachelor's,Manager,Finance,9.0,86730
42.0,Female,PhD,Analyst,IT,18.0,93995
34.0,Male,Master's,Intern,IT,9.0,61485
50.0,Female,Bachelor's,Manager,IT,24.0,112907
53.0,Male,High School,Engineer,Operations,29.0,95022
48.0,Female,Bachelor's,Engineer,Marketing,25.0,102904
26.0,Male,Bachelor's,Director,Finance,2.0,91204
26.0,Male,Master's,Analyst,IT,0.0,64142
43.0,Male,Bachelor's,Engineer,Marketing,17.0,88465
39.0,Male,Bachelor's,Manager,Marketing,14.0,100055
43.0,Male,PhD,Engineer,Marketing,19.0,95396
26.0,Female,High School,Director,Finance,3.0,77210
42.0,Female,Bachelor's,Analyst,Marketing,17.0,81062
34.0,Female,High School,Director,IT,9.0,93172
45.0,Female,Master's,Analyst,IT,21.0,84248
,Female,PhD,Analyst,HR,21.0,98434
43.0,Male,Bachelor's,Intern,Operations,,70352
41.0,Male,Master's,Manager,Marketing,16.0,99833
34.0,Female,Bachelor's,Engineer,Operations,9.0,76908
46.0,Female,PhD,Analyst,Operations,24.0,112942
28.0,Female,Master's,Manager,Operations,3.0,82487
50.0,Female,Master's,Engineer,Operations,24.0,101460
27.0,Female,High School,Intern,Operations,4.0,23707
29.0,Male,PhD,Intern,IT,6.0,61164
42.0,Female,Master's,Manager,Finance,18.0,113630
43.0,Male,Bachelor's,Engineer,Marketing,18.0,86413
30.0,Female,Master's,Engineer,Marketing,7.0,93508
23.0,Male,Bachelor's,Manager,IT,0.0,91034
49.0,Female,Master's,Analyst,IT,23.0,101524
33.0,Female,High School,Engineer,Operations,7.0,60910
40.0,Male,Master's,Analyst,Finance,18.0,86558
38.0,Male,Bachelor's,Analyst,Marketing,16.0,71069
31.0,Male,High School,Analyst,HR,8.0,50750
43.0,Female,Bachelor's,Engineer,IT,19.0,92219
45.0,Female,High School,Director,HR,22.0,105738
39.0,Female,Bachelor's,Engineer,Marketing,15.0,75036
31.0,Female,Bachelor's,Engineer,IT,,67014
44.0,Male,Bachelor's,Analyst,Marketing,18.0,78345
40.0,Male,Bachelor's,Manager,IT,15.0,105975
43.0,Male,Bachelor's,Engineer,Marketing,20.0,96699
47.0,Male,Master's,Manager,HR,25.0,118944
50.0,Male,High School,Intern,Finance,,72807
36.0,Male,PhD,Analyst,IT,12.0,83661
41.0,Male,Master's,Analyst,HR,18.0,90339
28.0,Female,Master's,Engineer,Marketing,4.0,79779
48.0,Female,Bachelor's,Intern,HR,26.0,65040
27.0,Male,Master's,Director,IT,1.0,92254
28.0,Male,Bachelor's,Intern,HR,3.0,45909
36.0,Female,High School,Engineer,Marketing,11.0,74577
41.0,Male,Bachelor's,Intern,Operations,17.0,61182
25.0,Female,Master's,Analyst,Finance,2.0,50299
44.0,Female,High School,Analyst,Finance,20.0,73051
46.0,Male,Bachelor's,Intern,Operations,24.0,66339
41.0,Female,PhD,Intern,IT,18.0,76840
51.0,Female,Master's,Analyst,HR,25.0,102544
43.0,Female,Bachelor's,Analyst,HR,21.0,79212
29.0,Male,High School,Analyst,Operations,3.0,42964
26.0,Male,Master's,Analyst,Operations,3.0,61862
41.0,Female,Bachelor's,Analyst,Marketing,15.0,77047
32.0,Male,High School,Intern,Marketing,10.0,43754
50.0,Female,High School,Manager,Finance,28.0,115345
49.0,Female,PhD,Director,IT,25.0,134895
48.0,Male,Master's,Director,IT,,126287
,Female,Master's,Engineer,Operations,12.0,90360
,Female,Master's,Director,Finance,20.0,120511
36.0,Female,Bachelor's,Manager,Finance,10.0,91399
31.0,Female,Bachelor's,Engineer,Marketing,6.0,82458
,Female,Bachelor's,Manager,HR,26.0,106659
35.0,Female,Bachelor's,Engineer,IT,13.0,83136
,Female,Bachelor's,Director,Finance,,95119
29.0,Male,Master's,Intern,Marketing,,53207
36.0,Male,Master's,Engineer,Marketing,11.0,86564
38.0,Female,Master's,Director,Marketing,12.0,100499
47.0,Male,Bachelor's,Analyst,HR,24.0,85987
32.0,Female,Master's,Director,Finance,8.0,101026
34.0,Female,Master's,Engineer,Operations,8.0,77087
23.0,Female,Bachelor's,Analyst,Operations,1.0,50465
28.0,Female,Master's,Engineer,Marketing,2.0,70757
43.0,Male,Bachelor's,Manager,Marketing,20.0,97802
33.0,Female,Bachelor's,Analyst,HR,11.0,74318
39.0,Female,High School,Intern,Marketing,16.0,54739
27.0,Male,Bachelor's,Analyst,Finance,3.0,56469
52.0,Male,Bachelor's,Intern,Marketing,26.0,74175
53.0,Male,Master's,Manager,Marketing,,125195
38.0,Male,PhD,Engineer,Finance,13.0,87075
,Male,Master's,Engineer,IT,20.0,94524
33.0,Male,Master's,Manager,Operations,,101457
30.0,Female,Bachelor's,Manager,Marketing,7.0,87606
25.0,Female,Master's,Manager,Finance,0.0,79586
52.0,Male,High School,Engineer,Operations,29.0,99457
36.0,Male,Bachelor's,Engineer,HR,,71254
49.0,Female,Bachelor's,Intern,IT,27.0,76477
26.0,Male,Bachelor's,Analyst,Marketing,2.0,53019
54.0,Male,High School,Engineer,IT,29.0,101445
36.0,Male,High School,Engineer,Marketing,13.0,69457
43.0,Female,Bachelor's,Director,Marketing,18.0,113211
48.0,Male,PhD,Director,Marketing,26.0,139766
31.0,Female,Bachelor's,Engineer,IT,5.0,71377
29.0,Female,Bachelor's,Analyst,HR,3.0,55680
45.0,Female,Bachelor's,Analyst,Finance,19.0,78290
25.0,Male,Master's,Engineer,Finance,0.0,71703
53.0,Male,Bachelor's,Engineer,HR,27.0,99490
32.0,Female,Bachelor's,Intern,HR,9.0,48881
34.0,Female,Bachelor's,Engineer,Marketing,12.0,72170
